"Forecasting Zone","Year","Building Type","Mid Case (M.Sq.Ft.)","Low Case (M.Sq.Ft.) ","High Case (M.Sq.Ft.)"
8,1983,"Hotel/Motels",6.20960148224447,6.20960148224447,6.20960148224447
8,1984,"Hotel/Motels",6.53766775827054,6.53766775827054,6.53766775827054
8,1985,"Hotel/Motels",7.31915923368422,7.31915923368422,7.31915923368422
8,1986,"Hotel/Motels",7.97132782619643,7.97132782619643,7.97132782619643
8,1987,"Hotel/Motels",8.50563478604277,8.50563478604277,8.50563478604277
8,1988,"Hotel/Motels",8.95805040553051,8.95805040553051,8.95805040553051
8,1989,"Hotel/Motels",9.57492416477939,9.57492416477939,9.57492416477939
8,1990,"Hotel/Motels",9.81870408800563,9.81870408800563,9.81870408800563
8,1991,"Hotel/Motels",10.13511537311,10.13511537311,10.13511537311
8,1992,"Hotel/Motels",10.2324866333384,10.2324866333384,10.2324866333384
8,1993,"Hotel/Motels",10.2488927010232,10.2488927010232,10.2488927010232
8,1994,"Hotel/Motels",10.2525841449555,10.2525841449555,10.2525841449555
8,1995,"Hotel/Motels",10.2750914007141,10.2750914007141,10.2750914007141
8,1996,"Hotel/Motels",10.2807311299937,10.2807311299937,10.2807311299937
8,1997,"Hotel/Motels",10.3046356073709,10.3046356073709,10.3046356073709
8,1998,"Hotel/Motels",10.3811524575841,10.3811524575841,10.3811524575841
8,1999,"Hotel/Motels",10.5157997381928,10.5157997381928,10.5157997381928
8,2000,"Hotel/Motels",10.6583832432688,10.6583832432688,10.6583832432688
8,2001,"Hotel/Motels",11.2414346919932,11.2414346919932,11.2414346919932
8,2002,"Hotel/Motels",11.5380478703901,11.5380478703901,11.5380478703901
8,2003,"Hotel/Motels",11.6568708844735,11.6568708844735,11.6568708844735
8,2004,"Hotel/Motels",11.7844991626865,11.7844991626865,11.7844991626865
8,2005,"Hotel/Motels",11.8788579605775,11.8788579605775,11.8788579605775
8,2006,"Hotel/Motels",12.0117256530604,12.0117256530604,12.0117256530604
8,2007,"Hotel/Motels",12.0298047474467,12.0298047474467,12.0298047474467
8,2008,"Hotel/Motels",12.1903556871163,12.1903556871163,12.1903556871163
8,2009,"Hotel/Motels",12.3273102882227,12.3273102882227,12.3273102882227
8,2010,"Hotel/Motels",12.3580635599493,12.3580635599493,12.3580635599493
8,2011,"Hotel/Motels",12.3442128291055,12.3442128291055,12.3442128291055
8,2012,"Hotel/Motels",12.3696620803264,12.3696620803264,12.3696620803264
8,2013,"Hotel/Motels",12.3769677957727,12.3769677957727,12.3769677957727
8,2014,"Hotel/Motels",12.4627648278222,12.4627648278222,12.4627648278222
8,2015,"Hotel/Motels",12.5525256768744,12.5525256768744,12.5525256768744
8,2016,"Hotel/Motels",12.8422224404911,12.8422224404911,12.8422224404911
8,2017,"Hotel/Motels",12.9694241192696,12.9694241192696,12.9694241192696
8,2018,"Hotel/Motels",13.0186186824582,13.0186186824582,13.0186186824582
8,2019,"Hotel/Motels",13.1978860757531,13.1978860757531,13.1978860757531
8,2020,"Hotel/Motels",13.5255626467071,13.5255626467071,13.5255626467071
8,2021,"Hotel/Motels",13.5934596515987,13.5934596515987,13.5934596515987
8,2022,"Hotel/Motels",13.7182080223822,13.7248769306566,13.7129215048608
8,2023,"Hotel/Motels",13.835262412036,13.8639280735549,13.8168751964302
8,2024,"Hotel/Motels",13.9555541687235,13.9917001636182,13.9383971941549
8,2025,"Hotel/Motels",14.0834783465104,14.119701620175,14.0686821216709
8,2026,"Hotel/Motels",14.2173348155353,14.2516322133042,14.2055249191019
8,2027,"Hotel/Motels",14.3575665722327,14.3897784705772,14.3492402487415
8,2028,"Hotel/Motels",14.499275311344,14.5284460614109,14.4954205120181
8,2029,"Hotel/Motels",14.644191329154,14.6683507156802,14.6456615962912
8,2030,"Hotel/Motels",14.791852607348,14.8094529993793,14.7994021652513
8,2031,"Hotel/Motels",14.9415234206178,14.9518708816433,14.9566876240693
8,2032,"Hotel/Motels",15.0922155666853,15.0949525868022,15.1163883739171
8,2033,"Hotel/Motels",15.2422999761003,15.2362793725697,15.2759647135765
8,2034,"Hotel/Motels",15.3923979569475,15.3768391095417,15.436060419786
8,2035,"Hotel/Motels",15.5430958653978,15.5170491242863,15.5972387487951
8,2036,"Hotel/Motels",15.69386676971,15.6566775304293,15.7591236515508
8,2037,"Hotel/Motels",15.8450834264488,15.7961591698448,15.9221577117508
8,2038,"Hotel/Motels",15.9968062961,15.9355488331146,16.0866972059822
8,2039,"Hotel/Motels",16.1488556293865,16.0745992181933,16.2523029453582
8,2040,"Hotel/Motels",16.3007408142301,16.2126646072943,16.4184323881149
8,2041,"Hotel/Motels",16.4520744511663,16.3495288700338,16.5845508220577
8,2042,"Hotel/Motels",16.6034384855767,16.4860766481065,16.7512980885651
8,2043,"Hotel/Motels",16.7545692274565,16.6216928039014,16.9189403364207
8,2044,"Hotel/Motels",16.9056480481927,16.7565662164768,17.0872662963555
8,2045,"Hotel/Motels",17.0562372991792,16.8906998201027,17.2557895417863
8,2046,"Hotel/Motels",17.2062067709795,17.0237270959491,17.4245786250978
8,2047,"Hotel/Motels",17.3557517674399,17.1555211530733,17.5934501484457
8,2048,"Hotel/Motels",17.5049249343623,17.286227915744,17.7630146789218
8,2049,"Hotel/Motels",17.6544074939949,17.4164541932309,17.9332550292725
8,2050,"Hotel/Motels",17.8037753335066,17.5458733922671,18.1034665440106
8,1964,"Large Office",14.8250295939835,14.8250295939835,14.8250295939835
8,1965,"Large Office",14.8250295939835,14.8250295939835,14.8250295939835
8,1966,"Large Office",15.008805783212,15.008805783212,15.008805783212
8,1967,"Large Office",15.6266948896652,15.6266948896652,15.6266948896652
8,1968,"Large Office",16.2607872776322,16.2607872776322,16.2607872776322
8,1969,"Large Office",16.8998637632217,16.8998637632217,16.8998637632217
8,1970,"Large Office",17.5625501773896,17.5625501773896,17.5625501773896
8,1971,"Large Office",18.3932477974478,18.3932477974478,18.3932477974478
8,1972,"Large Office",19.4212776874432,19.4212776874432,19.4212776874432
8,1973,"Large Office",20.038101536473,20.038101536473,20.038101536473
8,1974,"Large Office",20.9648981408629,20.9648981408629,20.9648981408629
8,1975,"Large Office",21.9132299356102,21.9132299356102,21.9132299356102
8,1976,"Large Office",22.4211642590476,22.4211642590476,22.4211642590476
8,1977,"Large Office",23.1975975854068,23.1975975854068,23.1975975854068
8,1978,"Large Office",23.8779726073401,23.8779726073401,23.8779726073401
8,1979,"Large Office",24.7566070525704,24.7566070525704,24.7566070525704
8,1980,"Large Office",26.0034313948497,26.0034313948497,26.0034313948497
8,1981,"Large Office",26.9956328907728,26.9956328907728,26.9956328907728
8,1982,"Large Office",28.7925958272683,28.7925958272683,28.7925958272683
8,1983,"Large Office",30.3022956917858,30.3022956917858,30.3022956917858
8,1984,"Large Office",31.764724335814,31.764724335814,31.764724335814
8,1985,"Large Office",32.7847710239595,32.7847710239595,32.7847710239595
8,1986,"Large Office",34.4197631613654,34.4197631613654,34.4197631613654
8,1987,"Large Office",36.7074656394278,36.7074656394278,36.7074656394278
8,1988,"Large Office",37.973134811231,37.973134811231,37.973134811231
8,1989,"Large Office",40.0555919102492,40.0555919102492,40.0555919102492
8,1990,"Large Office",41.3064172868396,41.3064172868396,41.3064172868396
8,1991,"Large Office",42.7099478801727,42.7099478801727,42.7099478801727
8,1992,"Large Office",43.6334508136211,43.6334508136211,43.6334508136211
8,1993,"Large Office",43.8540882205397,43.8540882205397,43.8540882205397
8,1994,"Large Office",44.0583085433045,44.0583085433045,44.0583085433045
8,1995,"Large Office",44.2727497327332,44.2727497327332,44.2727497327332
8,1996,"Large Office",44.3802798453197,44.3802798453197,44.3802798453197
8,1997,"Large Office",44.6227920576049,44.6227920576049,44.6227920576049
8,1998,"Large Office",44.8647496813566,44.8647496813566,44.8647496813566
8,1999,"Large Office",45.2765874669616,45.2765874669616,45.2765874669616
8,2000,"Large Office",46.5148093743812,46.5148093743812,46.5148093743812
8,2001,"Large Office",47.2884601627127,47.2884601627127,47.2884601627127
8,2002,"Large Office",47.9340172849817,47.9340172849817,47.9340172849817
8,2003,"Large Office",48.6300583040599,48.6300583040599,48.6300583040599
8,2004,"Large Office",48.9464353226898,48.9464353226898,48.9464353226898
8,2005,"Large Office",49.183817377514,49.183817377514,49.183817377514
8,2006,"Large Office",49.3749972391344,49.3749972391344,49.3749972391344
8,2007,"Large Office",49.8117725688454,49.8117725688454,49.8117725688454
8,2008,"Large Office",50.4700169929339,50.4700169929339,50.4700169929339
8,2009,"Large Office",50.6999423452991,50.6999423452991,50.6999423452991
8,2010,"Large Office",50.7231239805306,50.7231239805306,50.7231239805306
8,2011,"Large Office",50.6748781205111,50.6748781205111,50.6748781205111
8,2012,"Large Office",50.6779334652459,50.6779334652459,50.6779334652459
8,2013,"Large Office",50.7276059655515,50.7276059655515,50.7276059655515
8,2014,"Large Office",50.8222869054693,50.8222869054693,50.8222869054693
8,2015,"Large Office",50.8249240908002,50.8249240908002,50.8249240908002
8,2016,"Large Office",50.8755505592737,50.8755505592737,50.8755505592737
8,2017,"Large Office",51.0250628850157,51.0250628850157,51.0250628850157
8,2018,"Large Office",51.353792682942,51.353792682942,51.353792682942
8,2019,"Large Office",51.5416346209726,51.5416346209726,51.5416346209726
8,2020,"Large Office",51.5356938503602,51.5356938503602,51.5356938503602
8,2021,"Large Office",51.3164128719098,51.3164128719098,51.3164128719098
8,2022,"Large Office",51.4577477605447,51.4814614914677,51.4363347045103
8,2023,"Large Office",51.5948482837643,51.7012117344377,51.5318874632999
8,2024,"Large Office",51.7798941643334,51.8988143515879,51.7300751447607
8,2025,"Large Office",52.0221057875777,52.129366346218,51.991347150859
8,2026,"Large Office",52.2651711412156,52.3536401939381,52.2580512129464
8,2027,"Large Office",52.5104037423961,52.5774162991364,52.5314297118763
8,2028,"Large Office",52.7593803703977,52.7987136290534,52.8149472998775
8,2029,"Large Office",53.0297331114615,53.0311378390791,53.1254635967981
8,2030,"Large Office",53.3150551871748,53.270255519421,53.4560923572814
8,2031,"Large Office",53.6065452013097,53.5105113368174,53.7996755403799
8,2032,"Large Office",53.90458146581,53.7531625176204,54.156886867725
8,2033,"Large Office",54.1974003258686,53.98405019564,54.5129186589315
8,2034,"Large Office",54.4844897968373,54.20429819033,54.8680064178091
8,2035,"Large Office",54.7713658401949,54.41813061096,55.2272041264861
8,2036,"Large Office",55.0545415790523,54.6233419521802,55.5873805062162
8,2037,"Large Office",55.338291341753,54.8246381795805,55.953069991901
8,2038,"Large Office",55.6173044872767,55.016510654751,56.3200579141489
8,2039,"Large Office",55.8922049597738,55.1993739072457,56.6882841293728
8,2040,"Large Office",56.1611053917303,55.3708625211951,57.0555039710978
8,2041,"Large Office",56.4240029185354,55.5314245288339,57.4208531155345
8,2042,"Large Office",56.6877404243962,55.6891583786596,57.7919799820117
8,2043,"Large Office",56.9483156692466,55.8385851272455,58.1663098766505
8,2044,"Large Office",57.2087002448882,55.9827797119176,58.5452637059322
8,2045,"Large Office",57.465702360548,56.1201527732321,58.925712879185
8,2046,"Large Office",57.7201328135311,56.2507026689355,59.3092844380073
8,2047,"Large Office",57.9752364343155,56.37630580285,59.6980981984879
8,2048,"Large Office",58.2285330204455,56.4949722935382,60.0912048501263
8,2049,"Large Office",58.4843272403871,56.6107338218027,60.4909146298882
8,2050,"Large Office",58.7378656032911,56.7192251274741,60.8908160422472
8,1964,"Miscellaneous",18.0057972974284,18.0057972974284,18.0057972974284
8,1965,"Miscellaneous",18.0057972974284,18.0057972974284,18.0057972974284
8,1966,"Miscellaneous",18.4842905261524,18.4842905261524,18.4842905261524
8,1967,"Miscellaneous",19.6180238080544,19.6180238080544,19.6180238080544
8,1968,"Miscellaneous",20.6541799755459,20.6541799755459,20.6541799755459
8,1969,"Miscellaneous",21.7728219658418,21.7728219658418,21.7728219658418
8,1970,"Miscellaneous",22.7349910905386,22.7349910905386,22.7349910905386
8,1971,"Miscellaneous",23.5918751895226,23.5918751895226,23.5918751895226
8,1972,"Miscellaneous",24.3730157988954,24.3730157988954,24.3730157988954
8,1973,"Miscellaneous",25.1903912272464,25.1903912272464,25.1903912272464
8,1974,"Miscellaneous",26.0837565574792,26.0837565574792,26.0837565574792
8,1975,"Miscellaneous",26.8748167461791,26.8748167461791,26.8748167461791
8,1976,"Miscellaneous",27.9185197183157,27.9185197183157,27.9185197183157
8,1977,"Miscellaneous",28.7296994455463,28.7296994455463,28.7296994455463
8,1978,"Miscellaneous",29.7167299597114,29.7167299597114,29.7167299597114
8,1979,"Miscellaneous",30.7267615825271,30.7267615825271,30.7267615825271
8,1980,"Miscellaneous",31.8883134258509,31.8883134258509,31.8883134258509
8,1981,"Miscellaneous",32.9938153971209,32.9938153971209,32.9938153971209
8,1982,"Miscellaneous",33.7568364871422,33.7568364871422,33.7568364871422
8,1983,"Miscellaneous",34.4406541259465,34.4406541259465,34.4406541259465
8,1984,"Miscellaneous",35.0213054097246,35.0213054097246,35.0213054097246
8,1985,"Miscellaneous",35.6262498541391,35.6262498541391,35.6262498541391
8,1986,"Miscellaneous",36.475611518668,36.475611518668,36.475611518668
8,1987,"Miscellaneous",37.6039513506859,37.6039513506859,37.6039513506859
8,1988,"Miscellaneous",38.5837302480114,38.5837302480114,38.5837302480114
8,1989,"Miscellaneous",39.7694704449133,39.7694704449133,39.7694704449133
8,1990,"Miscellaneous",41.0795295896102,41.0795295896102,41.0795295896102
8,1991,"Miscellaneous",42.0452517510325,42.0452517510325,42.0452517510325
8,1992,"Miscellaneous",42.883825086831,42.883825086831,42.883825086831
8,1993,"Miscellaneous",43.6871572744655,43.6871572744655,43.6871572744655
8,1994,"Miscellaneous",44.1714690096053,44.1714690096053,44.1714690096053
8,1995,"Miscellaneous",44.4911341818896,44.4911341818896,44.4911341818896
8,1996,"Miscellaneous",45.0661417312281,45.0661417312281,45.0661417312281
8,1997,"Miscellaneous",45.4590047119432,45.4590047119432,45.4590047119432
8,1998,"Miscellaneous",45.97048292775,45.97048292775,45.97048292775
8,1999,"Miscellaneous",46.6531459815646,46.6531459815646,46.6531459815646
8,2000,"Miscellaneous",47.9587654674405,47.9587654674405,47.9587654674405
8,2001,"Miscellaneous",49.0468687353799,49.0468687353799,49.0468687353799
8,2002,"Miscellaneous",49.9613661749655,49.9613661749655,49.9613661749655
8,2003,"Miscellaneous",50.8454462090048,50.8454462090048,50.8454462090048
8,2004,"Miscellaneous",51.4005175822474,51.4005175822474,51.4005175822474
8,2005,"Miscellaneous",52.0054012663625,52.0054012663625,52.0054012663625
8,2006,"Miscellaneous",52.4459069017364,52.4459069017364,52.4459069017364
8,2007,"Miscellaneous",52.9164008651434,52.9164008651434,52.9164008651434
8,2008,"Miscellaneous",53.2566325442585,53.2566325442585,53.2566325442585
8,2009,"Miscellaneous",53.5268132108968,53.5268132108968,53.5268132108968
8,2010,"Miscellaneous",53.732487936163,53.732487936163,53.732487936163
8,2011,"Miscellaneous",53.9333569560897,53.9333569560897,53.9333569560897
8,2012,"Miscellaneous",54.040890373748,54.040890373748,54.040890373748
8,2013,"Miscellaneous",54.319951398778,54.319951398778,54.319951398778
8,2014,"Miscellaneous",54.3972648090143,54.3972648090143,54.3972648090143
8,2015,"Miscellaneous",54.4802416262225,54.4802416262225,54.4802416262225
8,2016,"Miscellaneous",54.8507027004096,54.8507027004096,54.8507027004096
8,2017,"Miscellaneous",55.0147224111507,55.0147224111507,55.0147224111507
8,2018,"Miscellaneous",55.2737623944325,55.2737623944325,55.2737623944325
8,2019,"Miscellaneous",55.6795136309794,55.6795136309794,55.6795136309794
8,2020,"Miscellaneous",55.8352866908304,55.8352866908304,55.8352866908304
8,2021,"Miscellaneous",56.1478917871029,56.1478917871029,56.1478917871029
8,2022,"Miscellaneous",56.6165432865557,56.6313599103932,56.6033734566031
8,2023,"Miscellaneous",56.9527010315974,57.0192499134782,56.9031576846263
8,2024,"Miscellaneous",57.2889198015025,57.3765455537124,57.2453511984081
8,2025,"Miscellaneous",57.6307664605254,57.7197237923494,57.5970962135788
8,2026,"Miscellaneous",57.9727194719478,58.0539776067475,57.9528061217997
8,2027,"Miscellaneous",58.3167959332079,58.3889418947468,58.3131322456867
8,2028,"Miscellaneous",58.6607994526976,58.7195920956186,58.6768430463418
8,2029,"Miscellaneous",59.0039421524487,59.0433362062156,59.0428094738001
8,2030,"Miscellaneous",59.3514081044838,59.3654699940889,59.4166025845289
8,2031,"Miscellaneous",59.7067171647692,59.6917589247252,59.8048008359286
8,2032,"Miscellaneous",60.0639159534268,60.017623164928,60.2009190515354
8,2033,"Miscellaneous",60.4198922546001,60.337020376792,60.5985654379192
8,2034,"Miscellaneous",60.7797231983898,60.6559686689181,61.0027933542103
8,2035,"Miscellaneous",61.1439104272028,60.9748950145208,61.4140823467976
8,2036,"Miscellaneous",61.513156318124,61.295277135955,61.8335727110499
8,2037,"Miscellaneous",61.8858965203085,61.6160370656715,62.2599133107103
8,2038,"Miscellaneous",62.2636367931998,61.9385706577509,62.6961031124164
8,2039,"Miscellaneous",62.6458424526886,62.2621861464889,63.1401861315002
8,2040,"Miscellaneous",63.0315502563104,62.5853273457769,63.5912173229657
8,2041,"Miscellaneous",63.4183642846166,62.9061717422034,64.04625938818
8,2042,"Miscellaneous",63.8068263278683,63.226469481831,64.5057702759519
8,2043,"Miscellaneous",64.1995175284371,63.5475068975299,64.9747377056611
8,2044,"Miscellaneous",64.594344590587,63.8673789260013,65.4496986471468
8,2045,"Miscellaneous",64.9914240955935,64.1875661670001,65.930380139276
8,2046,"Miscellaneous",65.3903291198497,64.5068114203371,66.417058505307
8,2047,"Miscellaneous",65.7922344959501,64.825190541847,66.9091503224483
8,2048,"Miscellaneous",66.1983578186397,65.1441202284671,67.4104315931904
8,2049,"Miscellaneous",66.6086413937896,65.4633314550333,67.9175421105917
8,2050,"Miscellaneous",67.0259608560258,65.7858589908731,68.4327854567162
8,1964,"Refg. Warehouse",1.41280303483746,1.41280303483746,1.41280303483746
8,1965,"Refg. Warehouse",1.41280303483746,1.41280303483746,1.41280303483746
8,1966,"Refg. Warehouse",1.42999916448326,1.42999916448326,1.42999916448326
8,1967,"Refg. Warehouse",1.42999916448326,1.42999916448326,1.42999916448326
8,1968,"Refg. Warehouse",1.42999916448326,1.42999916448326,1.42999916448326
8,1969,"Refg. Warehouse",1.43103172654052,1.43103172654052,1.43103172654052
8,1970,"Refg. Warehouse",1.43696895836972,1.43696895836972,1.43696895836972
8,1971,"Refg. Warehouse",1.44302908082483,1.44302908082483,1.44302908082483
8,1972,"Refg. Warehouse",1.43959580678792,1.43959580678792,1.43959580678792
8,1973,"Refg. Warehouse",1.45573303532844,1.45573303532844,1.45573303532844
8,1974,"Refg. Warehouse",1.45198807167304,1.45198807167304,1.45198807167304
8,1975,"Refg. Warehouse",1.49100235000243,1.49100235000243,1.49100235000243
8,1976,"Refg. Warehouse",1.49897228445848,1.49897228445848,1.49897228445848
8,1977,"Refg. Warehouse",1.52102707166828,1.52102707166828,1.52102707166828
8,1978,"Refg. Warehouse",1.5291960699332,1.5291960699332,1.5291960699332
8,1979,"Refg. Warehouse",1.55039124015279,1.55039124015279,1.55039124015279
8,1980,"Refg. Warehouse",1.57247885177167,1.57247885177167,1.57247885177167
8,1981,"Refg. Warehouse",1.57472930949029,1.57472930949029,1.57472930949029
8,1982,"Refg. Warehouse",1.58855701115963,1.58855701115963,1.58855701115963
8,1983,"Refg. Warehouse",1.58643075853103,1.58643075853103,1.58643075853103
8,1984,"Refg. Warehouse",1.58803081230905,1.58803081230905,1.58803081230905
8,1985,"Refg. Warehouse",1.61085212069753,1.61085212069753,1.61085212069753
8,1986,"Refg. Warehouse",1.60769707259165,1.60769707259165,1.60769707259165
8,1987,"Refg. Warehouse",1.62430913802809,1.62430913802809,1.62430913802809
8,1988,"Refg. Warehouse",1.6460616827291,1.6460616827291,1.6460616827291
8,1989,"Refg. Warehouse",1.65244543036111,1.65244543036111,1.65244543036111
8,1990,"Refg. Warehouse",1.65965483980962,1.65965483980962,1.65965483980962
8,1991,"Refg. Warehouse",1.66122495469274,1.66122495469274,1.66122495469274
8,1992,"Refg. Warehouse",1.66872792794932,1.66872792794932,1.66872792794932
8,1993,"Refg. Warehouse",1.67972157517888,1.67972157517888,1.67972157517888
8,1994,"Refg. Warehouse",1.73465300915216,1.73465300915216,1.73465300915216
8,1995,"Refg. Warehouse",1.7793406160492,1.7793406160492,1.7793406160492
8,1996,"Refg. Warehouse",1.79713384619439,1.79713384619439,1.79713384619439
8,1997,"Refg. Warehouse",1.7990537424013,1.7990537424013,1.7990537424013
8,1998,"Refg. Warehouse",1.79799598479523,1.79799598479523,1.79799598479523
8,1999,"Refg. Warehouse",1.81074883763529,1.81074883763529,1.81074883763529
8,2000,"Refg. Warehouse",1.82151377061528,1.82151377061528,1.82151377061528
8,2001,"Refg. Warehouse",1.83601767311844,1.83601767311844,1.83601767311844
8,2002,"Refg. Warehouse",1.83288773683995,1.83288773683995,1.83288773683995
8,2003,"Refg. Warehouse",1.83401418043579,1.83401418043579,1.83401418043579
8,2004,"Refg. Warehouse",1.8441874168574,1.8441874168574,1.8441874168574
8,2005,"Refg. Warehouse",1.85092804090554,1.85092804090554,1.85092804090554
8,2006,"Refg. Warehouse",1.85181497963574,1.85181497963574,1.85181497963574
8,2007,"Refg. Warehouse",1.85126304662876,1.85126304662876,1.85126304662876
8,2008,"Refg. Warehouse",1.85783361870391,1.85783361870391,1.85783361870391
8,2009,"Refg. Warehouse",1.85305587639886,1.85305587639886,1.85305587639886
8,2010,"Refg. Warehouse",1.84912245409593,1.84912245409593,1.84912245409593
8,2011,"Refg. Warehouse",1.85972875802695,1.85972875802695,1.85972875802695
8,2012,"Refg. Warehouse",1.85492638234256,1.85492638234256,1.85492638234256
8,2013,"Refg. Warehouse",1.84955236649355,1.84955236649355,1.84955236649355
8,2014,"Refg. Warehouse",1.8464191890838,1.8464191890838,1.8464191890838
8,2015,"Refg. Warehouse",1.85075265931272,1.85075265931272,1.85075265931272
8,2016,"Refg. Warehouse",1.86499690453648,1.86499690453648,1.86499690453648
8,2017,"Refg. Warehouse",1.85917232855945,1.85917232855945,1.85917232855945
8,2018,"Refg. Warehouse",1.85332105393373,1.85332105393373,1.85332105393373
8,2019,"Refg. Warehouse",1.84724336773622,1.84724336773622,1.84724336773622
8,2020,"Refg. Warehouse",1.84085492250541,1.84085492250541,1.84085492250541
8,2021,"Refg. Warehouse",1.84313001701193,1.84313001701193,1.84313001701193
8,2022,"Refg. Warehouse",1.84588487078671,1.84487408722499,1.84670781899365
8,2023,"Refg. Warehouse",1.84896312105488,1.84496229878596,1.85074388698528
8,2024,"Refg. Warehouse",1.85110562418606,1.84657701815547,1.85306141004627
8,2025,"Refg. Warehouse",1.85309422258749,1.84848046928078,1.85546608270999
8,2026,"Refg. Warehouse",1.85488261654218,1.84984610134775,1.85796905844596
8,2027,"Refg. Warehouse",1.85642859154482,1.85057995066023,1.86055692243273
8,2028,"Refg. Warehouse",1.85774544347755,1.85081684205278,1.86288530672416
8,2029,"Refg. Warehouse",1.85905759964277,1.85105783230709,1.86524561782362
8,2030,"Refg. Warehouse",1.8603431049064,1.85119884383115,1.8677249803104
8,2031,"Refg. Warehouse",1.86169029912473,1.85123498642928,1.87042364857359
8,2032,"Refg. Warehouse",1.8630522647032,1.85109594955908,1.87330114026202
8,2033,"Refg. Warehouse",1.86455750376303,1.85094665135131,1.87649119676573
8,2034,"Refg. Warehouse",1.86614058162698,1.85071421282753,1.87987442519497
8,2035,"Refg. Warehouse",1.86784482352002,1.85049098702731,1.88352104907944
8,2036,"Refg. Warehouse",1.86970170944243,1.85027306997084,1.88747069619357
8,2037,"Refg. Warehouse",1.87169861408924,1.85004772207835,1.89170468615705
8,2038,"Refg. Warehouse",1.87387462114961,1.84985417816935,1.89625205849846
8,2039,"Refg. Warehouse",1.87620954870715,1.84968192807194,1.90108277436753
8,2040,"Refg. Warehouse",1.87872530830589,1.84956879841736,1.90623783556199
8,2041,"Refg. Warehouse",1.88141947575594,1.84949004452651,1.91174720455633
8,2042,"Refg. Warehouse",1.88423371125644,1.8493540431279,1.91750022402601
8,2043,"Refg. Warehouse",1.88719447186504,1.84923794223639,1.92352686401567
8,2044,"Refg. Warehouse",1.89031927909208,1.84915562471508,1.92989610932097
8,2045,"Refg. Warehouse",1.89358895059802,1.84903982862049,1.93656592643659
8,2046,"Refg. Warehouse",1.89699836150574,1.84890851498593,1.94350048901421
8,2047,"Refg. Warehouse",1.90049082231499,1.84874070431411,1.95065446523275
8,2048,"Refg. Warehouse",1.90412402788728,1.84857967463918,1.95808406021369
8,2049,"Refg. Warehouse",1.90789493156425,1.84841958988381,1.96578428198513
8,2050,"Refg. Warehouse",1.91182612616583,1.8482834199427,1.97385657597882
8,1964,"Restaurant",1.57759596778263,1.57759596778263,1.57759596778263
8,1965,"Restaurant",1.58551889587579,1.58551889587579,1.58551889587579
8,1966,"Restaurant",1.66488717554585,1.66488717554585,1.66488717554585
8,1967,"Restaurant",1.76717039010189,1.76717039010189,1.76717039010189
8,1968,"Restaurant",1.92205469868996,1.92205469868996,1.92205469868996
8,1969,"Restaurant",2.24610047200388,2.24610047200388,2.24610047200388
8,1970,"Restaurant",2.50972150800582,2.50972150800582,2.50972150800582
8,1971,"Restaurant",2.6354527860918,2.6354527860918,2.6354527860918
8,1972,"Restaurant",2.75112103165019,2.75112103165019,2.75112103165019
8,1973,"Restaurant",2.91225380621538,2.91225380621538,2.91225380621538
8,1974,"Restaurant",3.07424072025349,3.07424072025349,3.07424072025349
8,1975,"Restaurant",3.24848312637088,3.24848312637088,3.24848312637088
8,1976,"Restaurant",3.46582692727843,3.46582692727843,3.46582692727843
8,1977,"Restaurant",3.65163199873154,3.65163199873154,3.65163199873154
8,1978,"Restaurant",3.86234823368898,3.86234823368898,3.86234823368898
8,1979,"Restaurant",4.10327989758101,4.10327989758101,4.10327989758101
8,1980,"Restaurant",4.37188279390969,4.37188279390969,4.37188279390969
8,1981,"Restaurant",4.57566754534836,4.57566754534836,4.57566754534836
8,1982,"Restaurant",4.70927725958273,4.70927725958273,4.70927725958273
8,1983,"Restaurant",4.82077963039787,4.82077963039787,4.82077963039787
8,1984,"Restaurant",4.8930082375794,4.8930082375794,4.8930082375794
8,1985,"Restaurant",5.01340934427433,5.01340934427433,5.01340934427433
8,1986,"Restaurant",5.15566859333065,5.15566859333065,5.15566859333065
8,1987,"Restaurant",5.30716778773546,5.30716778773546,5.30716778773546
8,1988,"Restaurant",5.44133311324693,5.44133311324693,5.44133311324693
8,1989,"Restaurant",5.60453443275243,5.60453443275243,5.60453443275243
8,1990,"Restaurant",5.7823018300976,5.7823018300976,5.7823018300976
8,1991,"Restaurant",5.91298089359329,5.91298089359329,5.91298089359329
8,1992,"Restaurant",6.04678184389511,6.04678184389511,6.04678184389511
8,1993,"Restaurant",6.12182833093932,6.12182833093932,6.12182833093932
8,1994,"Restaurant",6.17323937212884,6.17323937212884,6.17323937212884
8,1995,"Restaurant",6.22780469630025,6.22780469630025,6.22780469630025
8,1996,"Restaurant",6.29050543918758,6.29050543918758,6.29050543918758
8,1997,"Restaurant",6.34394028859729,6.34394028859729,6.34394028859729
8,1998,"Restaurant",6.43747120617533,6.43747120617533,6.43747120617533
8,1999,"Restaurant",6.58423231150813,6.58423231150813,6.58423231150813
8,2000,"Restaurant",6.78870387826717,6.78870387826717,6.78870387826717
8,2001,"Restaurant",6.93821374387202,6.93821374387202,6.93821374387202
8,2002,"Restaurant",7.04642866696813,7.04642866696813,7.04642866696813
8,2003,"Restaurant",7.15028053836053,7.15028053836053,7.15028053836053
8,2004,"Restaurant",7.20488051234674,7.20488051234674,7.20488051234674
8,2005,"Restaurant",7.27103815787565,7.27103815787565,7.27103815787565
