"years.list","small.office","restaurant","retail","grocery","warehouse","refrig.warehouse","school","college","hospital","hotel","misc","large.office","parking"
1988,23.6888779781735,8.34081109177512,43.1797646720199,14.6890901967270,29.5263520173397,4.18600872417608,30.2003834209088,18.1541148226047,16.8673705310049,11.4911743408693,46.0254844604229,21.5856629564151,5.41083338710916
1989,24.3712383233844,8.45646878696224,45.3991762189518,15.4441038213140,31.5649478856244,4.47995146171067,30.5626871829225,18.4485163516918,17.4537894813463,12.0730710052038,47.8688539085545,22.4036089314757,5.49353235839226
1990,24.9586843377295,8.5484071298422,47.5016533874494,16.1593382179936,34.0002974992464,4.79827620071373,30.9494039375303,18.5604461468354,18.1608863330879,12.3504575849478,49.2617873109896,23.7847994492427,5.83306105182119
1991,25.6095198300702,8.67287225031487,49.6529604146312,16.8911836839825,35.9357439872472,5.22157523575743,31.236617975327,18.9458864873412,19.0565494215249,12.5908677929946,50.9118132507602,24.5771008468884,5.84220140443852
1992,26.0536136059529,8.74839872301556,51.4788088552128,17.5123133794303,36.9898448360820,5.47150536058467,32.5239832167633,19.1199167776831,19.9196344854320,12.6786207575489,52.626358896016,25.3130113649834,5.90390732471036
1993,26.5911267631897,8.8726601569331,53.4208359901448,18.1729651232037,38.0110985223156,5.66692882066334,33.2561820173087,19.6665315071212,20.2804556871228,12.7913358433815,53.2695042911007,25.3324980673851,5.90821316427986
1994,27.0537131125668,8.982707758039,55.0045237475755,18.7117155870083,39.7073343320872,5.99548376154938,34.9465225700577,20.0151081596979,20.5456884122939,12.8009234597448,54.1721728021786,25.7385522461151,5.96933070031324
1995,27.3989091397354,9.10519851153594,56.0749027785611,19.0758467197150,41.8892625010901,6.41446280889779,35.973117955343,20.1695337324133,21.2300923673140,12.7801228884276,56.0122701220367,26.1576134603288,6.07030485713952
1996,27.7886975188413,9.19257207726747,56.9105372998668,19.3601215365936,43.1369453448472,6.61625508776627,36.2990707222695,20.2378237238177,21.6646455732897,12.9484372275425,57.5341815028345,26.2696885841800,6.25804978217714
1997,28.0849068216017,9.23817186951979,57.6713419656745,19.6189404018926,44.4412928560990,6.82064790302212,36.6381832285723,20.3273099582581,21.9919458483816,12.9696552752459,57.955301061328,26.2850199015492,6.36783363876483
1998,28.4593175507608,9.46574858900072,58.375088624558,19.8583490097461,45.3001134713976,7.00391231922798,37.0174253100676,20.8165342091197,22.7620119232738,13.2487493283814,59.2656319124632,26.3675224594429,6.34889331295754
1999,28.8109259828156,9.55457242982247,59.3633069839945,20.1945302110453,46.408041927389,7.2194367100539,38.2147328738124,21.1238992757377,23.3205937025257,13.4359519202584,60.5504051607011,26.5689076515605,6.87005451806533
2000,29.2427682691024,9.67076000111797,60.3942661464753,20.5452510872509,48.580630021141,7.55015777376332,38.6074958155951,21.2093333691082,23.6003566768621,13.5317434097352,61.9507517699794,26.8797190103373,6.8844167240037
2001,29.6689541899215,9.73883614356638,61.5677201430345,20.9444463372907,49.8667470850936,7.9412638947135,39.4248854118144,21.4160913339872,24.0057673420428,13.6394060082978,63.5537426309331,27.3156774631979,7.30561798477753
2002,30.0957247399534,9.8716618728,63.2789839831952,21.5265956968352,52.3188838575264,8.21756057032282,40.450640061328,21.6635472901933,24.6702905930066,13.934588294641,64.3214127915558,27.3708474581453,7.41625252008215
2003,30.6510557571243,9.96148301750227,63.9918470569457,21.7691053075281,54.3680956777142,8.3410956862265,41.262434570601,22.3772586345663,25.4619874636487,13.965621338155,64.9258447484184,27.6070390017630,7.67323866714402
2004,31.2204291954244,9.99740951764336,65.2242631357175,22.1883583489337,56.7761539258158,8.49829816775945,42.3001517142828,23.2126983563203,25.8043961093491,14.3556583704624,66.23026777185,28.7986679535260,8.43264992198435
2005,31.7632498301512,10.060944940436,66.4114691141532,22.5922316004269,59.9838333884358,8.91629435819014,43.2678889195956,23.7810199351018,26.8539126920107,14.6972598186621,67.7162661549043,29.4720013168639,9.3401420896234
2006,32.1719119339608,10.1356913503597,67.4622373518232,22.9496909031513,60.6014962787691,8.94049386670385,45.1799768126721,24.2550938391826,27.5618170110836,15.3272506305778,69.0845801877532,29.8528674465870,9.493928272781
2007,32.6101852861207,10.2986549085254,68.9798899805815,23.465976631958,63.2588678181692,9.11402872325193,46.7674991217469,24.7899249325188,28.2779250932564,15.6090055635694,69.976954929867,30.5099661604284,9.54661472041411
2008,33.0910919428312,10.3717781023417,69.5428502404813,23.6574914994278,63.6244215757446,9.15076423243115,47.7353832131707,25.2075626349366,28.7726945124085,16.1191880426446,70.5299280676982,30.6101120203088,9.77283908135722
2009,33.5770102118316,10.3765109143617,70.633589723257,24.0285482247999,64.3327201056484,9.2258937123559,48.5236018655705,25.4823723171923,29.6840452099188,16.5904508247476,71.2260262397058,31.5256830056721,9.7456456373191
2010,33.7532574993089,10.3570301763171,70.8207432668056,24.0922196654736,65.9739704080806,9.38213623688197,49.057206286644,25.8810937453981,30.0248039945862,16.7400689562389,71.8393305431026,31.8446605561695,9.71835683472702
1970,11.2506929929352,11.9168909050139,56.3010694976217,14.6417520574646,16.1415698988530,1.44362639264189,44.6277700294130,23.5176520898141,17.9055598434947,18.1196616509533,83.779987879097,50.1926199397215,12.5715869173907
1971,11.8711002641745,11.9690018246717,58.5117187376787,15.2166745210421,16.9180196894601,1.52862152225925,45.7552426709374,24.7046413568627,18.329294066975,18.198813521677,85.6166340331712,51.2216142868719,12.5351605088377
1972,12.8858202885768,12.0989443332119,62.182149853338,16.1712338389601,17.8576977147958,1.59261943525163,46.678730696423,25.1591284653980,19.0014684561727,18.5740589911587,87.115850762284,52.3749943115594,12.5965480701565
1973,14.0078257412219,12.2591206901131,64.612354643991,16.8032546835834,18.9611657976243,1.73147285221908,47.4765214137291,25.8314703184574,19.7739591829243,18.7836699930028,88.3345636148954,53.2645041536139,12.7512061019021
1974,15.1104247389566,12.5047636492903,66.7390690390367,17.3563484851384,19.9500564064705,1.78336617922470,48.6059065312207,26.5437796375444,20.7810043038161,19.4123977840608,89.3500072398525,54.2773528045184,12.8495031972161
1975,16.1170158384752,12.6611018063535,68.9628181306204,17.9346774601667,21.2235808296938,1.91687148630915,49.8471139450488,27.2186459983070,21.0993468837270,19.7042273279577,91.402157732533,55.7928391036539,12.9131551800784
1976,17.2597477290789,12.7618092750991,70.658253696253,18.3756109573185,22.4153678961132,1.99869173707541,51.0476572107651,27.6494787707577,21.6146497836522,20.0549681099208,93.034927741695,56.5276841592631,13.1414849176841
1977,18.1352505070855,13.1136656145965,73.5219982506618,19.1203796629937,23.9643817178923,2.0800467863738,51.7471956119645,29.0405063372353,22.0438181563891,20.1737736900036,94.7891449587676,57.6102512393561,13.2020339868869
1978,19.3705615880072,13.2767831601207,76.0856915377256,19.7871157209044,26.5217768442207,2.21447006922257,52.3220478554868,30.1180132245904,22.3116834053162,20.3559458358969,96.6063966474187,58.3873945531578,13.3402388360908
1979,20.4906689297438,13.449488656732,78.3970798713944,20.3882362357654,30.6023075436235,2.42905341462123,52.7759229323893,30.7640441919423,22.7434113029252,20.9126654450520,98.7120997553528,59.9323079670346,13.9728421445134
1980,21.9755355561284,13.6157715133554,81.0886954202136,21.0882401463951,33.8449168036070,2.63693685944452,53.1395946320892,31.0410996280894,23.0929705261856,21.2629741906115,100.509976349521,61.4023651748217,14.0529146977053
1981,22.9146994787624,13.6944630033692,83.086526664587,21.6078155640516,37.6841776976219,3.09265318208852,53.2388853141242,31.2236494596835,23.4255757389674,21.5267981992587,102.002602219918,63.9012855602507,14.8687772482865
1982,23.767,13.726,84.806,22.055,40.295,3.257,53.345,31.508,24.645,22.716,103.189,66.903,15.661
1983,24.5351377986976,13.7915205591035,86.0268839202598,22.3725191358988,42.2702886656159,3.3647113800221,53.4185779698909,31.9189339795254,24.9390892543714,23.2206100536090,104.897604718032,70.3480682047643,15.7275374190598
1984,25.4230488905541,13.9961945258729,86.9786377044056,22.6200471036126,44.6719456984009,3.49254792250232,53.492380327856,32.455941479443,25.5351128460154,24.4732583295926,106.660727838847,72.9784653213696,15.8591602999519
1985,26.2423674398314,14.1891700793384,88.936559036647,23.1292431071224,47.9216745964274,3.68309807734468,53.5827795596577,32.9101589545124,26.0561352137302,26.4443124597942,110.485512125721,80.5773459918079,17.9044619250171
1986,27.2317377900292,14.3938400414834,90.3694166825119,23.5018888028108,50.3512539246855,3.85393435186535,53.755273022511,33.2999600872654,27.1530935145983,28.4058845868237,117.437533338312,87.1978795548434,20.8762609473629
1987,28.4012542798675,14.5190839246703,93.5885784084202,24.3390880762016,53.2265324410341,4.03066284743837,53.9225999614797,33.4880461500248,28.0008051572906,31.330637321896,123.924780436501,93.3951833210247,22.5753958028152
1988,29.3028280762954,14.7150898290397,95.803919807411,24.9152296053567,56.5165293289422,4.20348111920000,54.2804632411133,33.8683701990934,29.8378696013501,32.1876423182471,127.949871089471,98.3443965932426,22.6252035767677
1989,30.4222217735962,14.9137125336553,98.5141072891825,25.6200627911796,60.0209492813813,4.50640379440849,54.5381977695341,34.4270573907397,30.7359848563076,33.3893847585165,131.538539290627,101.732393434513,23.1000793854709
1990,31.5855733175045,15.0096860793557,101.051803860417,26.2800372084569,62.237825784833,4.65754528774259,55.1509438246746,34.8462015087013,32.3743659434282,34.3399965939271,134.563245647012,104.186789080253,23.3735017352085
1991,32.5294429316729,15.1641395801862,104.091568229624,27.0705813922345,64.2056045380152,4.84401750612494,55.7227040307825,35.0866102576733,33.5447247376566,34.9305607395697,136.789847040185,105.845279996218,25.7995526434541
1992,33.1755359522964,15.3115759006783,106.162189048407,27.6090860193262,65.7275687242506,4.99036522104625,56.3212295184297,35.5645268898039,33.9335425414896,35.3623852415134,138.390550133213,107.680632688402,27.3054788000571
1993,33.9885929209501,15.3990888539414,108.828068342843,28.3023959675923,66.7499222302416,5.04676408353269,56.9440940228749,36.0979679166306,34.8158198566399,35.3569733474878,140.042241415268,109.097533018489,29.0062138260492
1994,34.7257832594071,15.5025345219202,110.841048901771,28.8259102976462,67.2044533059996,5.20035785904854,57.2514765557516,36.299586827751,35.7000889836688,35.4382725361081,141.471394002629,109.622252426261,29.3986726267327
1995,35.5107169900022,15.613426173461,113.619168180962,29.5484097103047,68.0316220039609,5.32817106320037,58.2843142272812,37.0291676548723,36.3969749211901,35.4892613852626,142.333239493688,110.299684668033,29.9166214713735
1996,35.9749828929575,15.6943310289715,115.456819599591,30.0263270863338,68.7579217996837,5.39674091795777,58.9794267758169,37.3357353415833,36.8576048400667,35.7798783520322,143.842622447074,111.019358164257,30.0592394441501
1997,36.5299281599723,15.8368581963006,117.412217004874,30.5348659069328,69.9696687044655,5.47923844206701,59.5380607119191,37.4879748620587,38.5048875280931,36.2354185196406,145.489032014265,112.283158254644,30.7710793528879
1998,37.2797286278427,16.1397264046575,119.370193359787,31.0440753552316,71.8706475130322,5.65478124709287,60.263175705959,37.9523958955893,38.7122635765206,37.0276070471352,146.963531830712,115.172704441066,33.3490156923188
1999,37.8752207808429,16.2686093786230,120.970078460175,31.4601580427599,75.2359636144936,5.85303272525222,61.5424975895519,38.4403111690412,39.3156108205685,38.4573024756719,149.468981192504,121.919407079104,34.9229252775402
2000,38.5535660065965,16.3814850284896,123.153226843611,32.0279265341011,79.4022762668548,6.2289084162132,62.5636682035436,38.7325797530663,39.7808280614954,39.7377054516326,152.275910983471,125.951962097602,36.8301196390289
2001,39.3366898193355,16.5282603976111,124.487587172291,32.3749556207855,81.8683021404183,6.46621851634342,63.7360497947266,39.0799674809007,40.3554560328129,41.6856380098399,153.873014571484,130.515453630869,38.9261465236349
2002,40.1024296025128,16.636272857266,126.889254917477,32.9995530362796,84.6041337606105,6.61323227551962,64.9048835543328,39.641171147699,41.1345586615716,43.6364501856272,156.472459091909,137.692449520267,44.0954651049885
2003,40.6842542989246,16.7224008623486,128.034855396843,33.2974923273473,85.9172707045527,6.68728070550863,66.2492332891628,40.9385997382170,42.4609214108698,43.9734828299596,158.515186447882,143.014200232400,46.1078232551610
2004,41.1708326866185,16.7934758417303,129.501062854489,33.6788099357394,87.9719041237607,6.82379403126006,67.3021634156358,41.7210954325767,43.1550453972051,44.3507942684698,160.035879614778,143.986384635536,48.8068278031643
2005,41.7991520804409,16.8439356611507,131.548890878109,34.2113861376379,88.8101138510905,6.8920201756921,68.5144287279351,43.0969532493703,43.5965609051049,44.8112444626348,161.441384592733,145.339503939386,50.3958806509389
2006,42.1951403670909,16.9262594550188,132.874746668331,34.5562031847128,89.4408782281513,6.94330241684043,69.5882369105883,43.8339852925688,43.9955694458836,45.2078290826665,162.712364867412,145.750371019189,51.9853755087076
2007,42.8473614092772,17.0147402891479,134.895555628467,35.0817525727921,90.5878862903623,7.09434948843523,70.5777543648895,44.3378506159178,45.1872177763543,45.4506363364976,163.368231887999,146.685537207330,55.0913796111676
2008,43.4272693551247,17.0656727417488,136.374478081211,35.4663766472531,91.3356005814,7.14055024736732,71.5517294877646,45.1371097621276,47.1821643006639,46.2674861941224,164.949542209853,149.134560949447,56.7797599794129
2009,43.7799854227909,17.0813307326342,137.893496733731,35.8614282443513,91.97987604242,7.1720357119075,72.4034512506258,47.006006092739,47.4981055227183,46.3727495357695,165.766131480204,151.778290926194,59.5832362671795
2010,43.9272723097688,17.0578246613117,138.720214775915,36.0764372131282,93.3063256477887,7.23918357423255,73.0513106069393,47.7653857138286,48.404393755833,46.5036240240059,166.800628228548,152.933249920329,60.1949594661314
1970,7.20290361454072,11.0379767550174,70.7868074274219,16.2380905858145,46.3405156727352,2.95357300849265,44.0886756233393,22.8059111995823,13.9369691724066,15.9542133796828,99.428395919454,60.3142773621401,9.3776216775005
1971,7.79932824973175,11.0814913550547,72.4652974506373,16.6231260249530,47.1220420654155,2.99825656687666,44.4825050897067,24.728281723947,15.0545338031235,16.3108750993263,100.864543355055,62.8959163042703,10.0418793236595
1972,8.51806699370426,11.2018633509390,73.9206161540367,16.9569672568052,47.5064170697507,3.02527048306034,44.9071122372833,24.8287129842714,16.4079296871769,22.041448930775,102.159245015724,66.4424366845117,10.3579337648570
1973,9.37661061851191,11.3670000567646,76.1051448893975,17.4580850672451,48.6354896432964,3.08140489572433,45.8046703365439,25.0722338715737,17.0688625637415,22.6464424249213,103.313120696519,69.1775197894268,10.6161107958138
1974,10.2549642467128,11.5047077167129,77.2131550542284,17.7122557356385,49.8829961100625,3.14379289882731,46.2087372765919,25.6044496254883,18.8975858552046,22.9410872349808,104.152738572810,76.2782820328625,11.1704699426237
1975,10.9516504488504,11.5738426730880,78.7517384916175,18.0651974333431,50.8720915710624,3.19260040623996,46.5161472324213,26.1296309301447,18.9977072853050,23.5151767005053,105.51524933245,80.971466649342,12.2127348975704
1976,11.5190357703997,11.6957962809605,79.1806813244403,18.1635939854440,52.7371362482413,3.43941775737323,47.001454579088,26.8658193158359,19.2676655776443,23.6262787654521,106.336022930668,82.575692097774,12.8854722382402
1977,12.0811048605915,11.830853325394,80.5091271413703,18.4683313364058,53.9404558544254,3.49952299534751,47.8686605401386,27.6785431126098,20.0511972447401,23.6783977136063,106.770086812056,84.357461394423,13.2113282310359
1978,12.8500275395052,11.9801196628160,81.4500004939313,18.6841618059894,55.589944985994,3.58312857987960,48.5539940587148,27.974966552704,20.3878297635821,23.8601614073861,107.373171432375,86.5974840583649,15.4739310120363
1979,13.5670371221800,12.2346076228486,82.6627827705561,18.9623666187998,57.6530698524176,3.68852183984649,48.7105790345767,28.2529126682481,20.9062795680153,23.8707836155708,108.064915479755,88.8050527871782,15.7947488904489
1980,14.5208330827808,12.3466068006866,84.597886712353,19.4062678582775,60.2653381451331,3.90675080459563,48.8110500573823,28.5062239809130,21.5775037543516,23.9437803144275,108.906245180551,92.1158498579318,16.0804219761904
1981,15.2870302240499,12.4450962799584,86.728218478502,19.8949532391415,63.6036727089888,4.094769117255,48.8023261311064,28.7088702208197,22.1604191808330,24.0400637002280,110.357963666841,96.202331083431,16.5477460806796
1982,16.027,12.547,87.888,20.161,65.853,4.21,48.762,28.801,22.528,24.376,110.731,100.837,17.546
1983,16.6780815551232,12.5716931291664,88.6755497384753,20.341658943021,68.2459660331455,4.33280506337132,48.7226233387721,28.860419323734,22.9736558162680,25.4339445424461,111.405055039363,105.979843239209,18.1595398529019
1984,17.5327597222057,12.6512225677627,89.3584565841805,20.4983134153331,69.98549571796,4.43652132555328,48.7705985508012,28.9800611654587,23.4990242214167,26.670136708401,112.229460922028,111.679328860789,18.7451126361499
1985,18.2042312178670,12.7752471130877,89.935533303807,20.6306910724225,72.5615589279001,4.70944132510381,48.7868369432269,29.0259485651488,23.9190244293831,27.8114468268193,113.694525957057,120.162426066126,19.3144393234917
1986,18.8352140382588,12.942042134914,91.0959725245547,20.8968887256068,75.0159736582719,5.03530236519741,48.7825738903816,29.1118886355188,24.7328917400515,29.7265464878262,116.234034982846,130.912795990936,20.3913456636741
1987,19.5477367920999,13.0275823733700,91.9451645699402,21.0916880778329,78.1703833901228,5.22922041620448,48.8614088892291,29.2151541367224,24.89148547003,32.1125203497212,118.958256489554,138.459275249025,21.1916117688826
1988,20.0674471948522,13.0691737336294,93.7590142703253,21.5077743339194,80.5768839216324,5.35774243668211,48.8201950765268,29.3022574283273,25.2305255072662,34.1296301767237,121.487983478935,142.032297148751,21.4255628371829
1989,20.5875896455268,13.1875181355578,95.5062567792755,21.9085812894613,85.3629317877208,5.61174600927653,48.8182885861516,29.8637876694922,25.8013119368237,34.7568792672254,122.335446014714,145.645232239092,21.6731769113244
1990,21.0678157032144,13.2491790430186,97.0769930890243,22.2688987462594,87.9345600879107,5.74396782226756,49.0003280528158,30.3598902191808,26.4802037413466,35.4895625706408,123.360959658162,149.309230722734,22.4405809429413
1991,21.4828221535211,13.2892881133499,98.4208585045518,22.5771733338875,89.5158158648586,5.82406428390444,49.227647277161,30.8979587873115,27.3471814793422,35.9339387791036,124.618553626761,151.098508905960,23.1535106923608
1992,21.9824312058838,13.3467925223104,99.5790971465491,22.8428662155710,90.5592123213344,5.90830430333463,49.5060379087942,30.9107893460985,27.5774620694636,36.0479431689856,125.518365631124,151.510589435694,24.1355971827403
1993,22.4452441480145,13.4504028647304,100.319266012916,23.0126563080106,90.7993397781013,5.93147186647518,49.7665284013013,31.2280829173014,27.8797717520114,36.0409157146719,127.078479173073,153.025301851569,25.7423998418654
1994,22.7735707352096,13.4675336678466,101.138231269218,23.2005218421406,90.5990549441853,5.93389693050127,49.9687205311714,31.5780110676333,28.4469715502114,35.9972181014142,127.85881339637,154.212033320605,27.1818840339938
1995,23.1024899269261,13.5020881285932,102.859981602146,23.5954810674232,90.8813833117435,5.95858148172852,50.2363171369745,32.1327268122045,28.8867019280654,35.9320068884215,128.938810145216,154.233787225696,28.2362657706292
1996,23.3827880154225,13.5172827463887,103.456629288888,23.7323482431068,91.5175493373904,6.01326133693361,50.892824261709,32.4172138546600,28.9822071333336,36.0827369064434,129.745420290331,154.831562613492,30.6518295939604
1997,23.7246720046800,13.6841753775487,104.502038233412,23.9721586659823,92.6049726130774,6.07151058254428,51.1136024249273,32.6013377537628,30.0094432706481,36.2096948536574,130.298360529222,156.710057705853,31.422671853562
1998,24.2419639874855,13.7555909975421,105.143448457400,24.1192941182454,93.8087919179006,6.19957832609683,51.5705915893285,32.8629904850133,30.1523190900974,36.4420667773517,130.961765204707,159.956742460120,32.9434997229899
1999,24.729416619752,13.9172276912555,106.889186017774,24.5197558927924,96.3784562966148,6.53599151066106,51.9929077087793,33.1213799500240,30.9268195623777,37.9964173819502,133.243830491914,164.627673998349,37.9245963406405
2000,25.1640634353533,14.0788192567873,107.777038961469,24.7234238914395,98.047936776526,6.69940488092795,52.5608373348548,33.6729798561926,31.2533390867167,40.0664709881975,135.408099424302,170.197583744753,40.4845377492845
2001,25.5699684738036,14.2063115610796,108.546664896917,24.8999713009719,99.0538086014708,6.75406393920701,53.1519278008384,33.831887277359,32.0387116716673,41.0198003256373,136.556618439686,174.999721523477,46.293144862725
2002,26.0453063441112,14.2600870463571,109.663014175918,25.1560550488334,100.055897520272,6.80338922788071,53.7928819078917,34.5745615791109,32.2230939627394,42.8380855694831,137.789159270343,182.70095730769,49.9983714344399
2003,26.4112346236998,14.2625444172486,110.259032830622,25.2927779585133,100.602487505527,6.83658036635816,54.5397346158858,35.2197490371028,32.4932346034177,43.3332319946337,140.83254011939,187.584472109865,52.355354848446
2004,26.5420890122382,14.2911761137929,110.545240996089,25.3584321340482,100.780284492027,6.84239942277033,54.6698373373359,35.8735628075751,32.7536322873312,43.795033361222,142.047132140868,187.847422267191,53.9744490011219
2005,26.7834955012088,14.338160082445,111.565491328621,25.5924713507021,100.667880836301,6.85546683938835,55.4005537152164,36.0597251661327,32.7927176684161,43.9813849242694,142.790797378861,189.121167043449,55.0192620455195
2006,26.9404574597718,14.3532084997319,113.649209180547,26.0704638831538,100.61416444516,6.84894134699555,55.863154780089,36.7220256051371,32.9714235491198,43.913303399132,143.284869986089,189.174086422377,57.2951383974266
2007,27.3366354826056,14.3792939212558,114.15185377217,26.1857673380990,100.767832731904,6.85323650817145,56.1387142377393,37.5475812195389,33.6409321174394,44.3427679894764,144.572886824779,189.102483499026,60.7799765158816
2008,27.6305433142402,14.3876919246930,114.868933796251,26.3502610477731,100.691170848936,6.88680213789048,56.6121814355896,37.8646549609205,34.3433701281083,44.521921041563,146.242513385293,190.433628894619,62.0893230729177
2009,27.7113961127948,14.3637393141782,115.231906934762,26.4335246854305,100.982390304899,6.89810735332061,57.1081397049653,38.2121267059859,35.1622477453985,44.4482821133177,146.678010570199,190.853845228594,64.7491464528055
2010,27.7264025086325,14.3302929984220,115.222839657891,26.4314444027905,100.723399892804,6.88032082405881,57.7885892466546,39.0254892199263,35.4167055377161,44.3508748127999,147.087451441839,191.120804566509,65.5083871679559
1970,13.9973095355211,2.62597729414657,14.2551568410639,2.52279341982632,2.30061225056334,0.356475357339105,6.07329319976586,3.85515465478747,4.22708387776115,4.93763408265944,15.0303977493184,7.70448841468473,1.39439268203052
1971,14.1361380122088,2.60124390546021,14.6629966010730,2.60246801076114,2.89126504780517,0.458188547059986,6.14236797371076,4.08649216998938,4.56153472672851,4.93450276929189,15.3196694002422,7.83946904834867,1.53449320140854
1972,14.3568161781795,2.6101178035101,15.9208837093524,2.84416373302524,3.32102715064094,0.459112701072256,6.21261589127222,4.18575061922762,4.63788008752726,4.99140044549021,15.7180484879649,7.9760092979876,1.52807781054192
1973,14.6625775922617,2.63861897374905,17.0712109997607,3.06533691046064,4.15171847024404,0.626089970548567,6.23119421378319,4.36509495262103,4.75223278007901,5.04120699306074,16.2696940903305,8.13948489284802,1.52168662200594
1974,15.0889294116961,2.69018584319605,17.9989069400916,3.24405222024491,4.51615834242015,0.626405738335317,6.26354441628519,4.46864719647813,4.83304931573526,5.11216164331768,17.0041929929408,8.53180080694962,1.61854192847774
1975,15.3293265277383,2.80909280857866,18.7401583698177,3.38720796479208,5.13255621471428,0.629297898861566,6.54228711182756,4.75373352113770,4.9232341285685,5.38895896899109,17.1529852113877,8.91596100619272,1.63284205393472
1976,15.5064912004370,2.85677689863103,19.1484968305218,3.46688377850972,5.4574687495494,0.629276702572063,6.7007521371968,4.7675869218686,4.9619719338593,5.38093529702892,17.4799241439048,9.08638638013365,1.80204000400422
1977,15.8039437939083,2.90084442918870,19.6371608626504,3.56185344063581,5.71497785878952,0.628604988411789,7.11966550323835,4.76774775141728,5.02572383708013,5.38194917838107,17.6239358608557,9.90567774654914,2.36394469702695
1978,16.0376487912817,2.93469848222566,20.3856919708455,3.70634223114828,6.03366874704621,0.628581034672702,7.35304216644617,4.83844783387884,5.0534762646428,5.457334760789,17.8020032472942,10.5643745507522,2.38405784731387
1979,16.4592177404458,3.01265366728928,21.4157462905705,3.90447852973356,7.14600279778195,0.70843638146601,7.45895241636652,4.89023132156482,5.11165170798266,6.07822694215917,18.1611175476673,11.1769092383871,2.91544895273993
1980,16.7655362098725,3.03186923203378,22.4890422541678,4.11084008964652,9.34118613708509,0.727418200612226,7.54495844464456,4.89800506525056,5.13195404534244,6.23366344200381,18.5924025678438,13.0302571797554,3.02979902812524
1981,17.1077815118674,3.03281340039489,23.3449458870003,4.27574373480505,11.2892928179401,0.743932503216166,7.58699171467087,4.90488022868142,5.58834034604394,6.25574817644899,18.7800974551533,14.3072248294131,3.07180337843672
1982,17.4182192703121,3.12650575005803,23.6971468610536,4.36377406119088,12.9806403778973,0.766988673113922,7.80965019361448,4.99158786492259,5.64289598154879,6.28295022208838,19.2687335457351,15.9376809169784,3.41546664819433
1983,17.7034606604654,3.18945538546484,23.9841884987164,4.42775387527455,13.6409124491608,0.774138041181654,7.94389396010302,5.02783727500755,5.74636311164805,6.25319824836651,19.8481025376557,16.9260859734742,3.58929474215450
1984,17.8793400598157,3.27557164652094,24.4881651609089,4.53743590520595,14.6884549503120,0.787300734054114,8.11571151683534,5.21870226122537,6.03513775925192,6.23513048594525,20.1821513477102,18.2693830056561,3.86144019218103
1985,18.1585187141478,3.36806489435807,25.1346636567604,4.67438663365961,15.7460740863430,0.803514271362853,8.35301950893028,5.28018363166857,6.30577709327341,6.30983144121999,20.8440853084608,20.5395345350480,4.05566102617153
1986,18.5267362368034,3.62675771744719,26.1666354906421,4.89995356956987,18.1483419158235,0.842618075627955,8.71470346099004,5.38185719491768,6.89531254550761,6.79681017692676,21.8110663669549,22.0422124412749,4.43829765796964
1987,19.0212782991249,3.80905043932180,27.3493753361228,5.14800526133205,19.9963489472129,0.872989953957464,9.07127588900886,5.5393724893307,7.3452765109771,7.16582928806226,23.9758616328342,23.7313307622363,5.20913965949434
1988,19.3795198420596,3.98560086945052,28.9745398822153,5.48582420766384,22.3273274087215,0.90917270836863,9.41013274299587,5.68831060266531,7.8750268133755,7.85242766397594,25.0467455581100,25.3786100255978,5.45552530980058
1989,19.6924246601402,4.11101130319108,30.1211680498615,5.72000094504939,23.556551187982,0.925281829782292,9.7414585698153,5.84982562854275,8.27002855663786,8.09801447053245,25.7929569009191,27.5296257235028,5.96865516501372
1990,19.992,4.25,32,6.1,25.341,0.95,10.25,5.952,8.429,8.5,27,30.388,6.227
1991,20.3951508902693,4.35452836083598,32.5962194003037,6.22887576625733,26.5380014709808,0.96566747013764,10.6957314727506,6.13370842643858,8.89599701067082,8.72334438922455,27.3936662273438,31.5348833910308,6.4159785030777
1992,20.6612676210789,4.43685944715371,33.1250406152921,6.34553935599132,27.7919851386591,0.982244208371719,11.0336240122692,6.18531426359355,9.03110991483284,8.78710760638338,28.0754925236831,33.8786987803275,6.82022822368322
1993,20.8915960309283,4.52077945900771,33.7274207157238,6.46581111822355,28.1219619878236,0.988554122032806,11.3307510544323,6.28377220651769,9.15819126768716,8.76240221552954,28.5824468929763,35.2906793636802,6.92449015923984
1994,21.0881047866966,4.59336910014064,34.2957340904558,6.58268305338127,28.7269001041257,0.995157868577839,11.4475085039983,6.33171445054215,9.32567402302411,8.73259656614313,29.1895312129122,35.7303557289126,6.97023526769914
1995,21.2479503132052,4.6188338237078,34.6530407738657,6.65416282262597,28.8731313109239,0.99470251589869,11.8484516325586,6.360440745073,10.0202740263781,8.73656697555241,29.9991215766035,36.1519423608804,7.79491534796302
1996,21.4616427659692,4.67529161155493,34.9971852531108,6.72874449622895,29.5174142029338,1.03004790549713,11.9958774121895,6.4267984760465,10.1844677100716,8.77652606545111,30.4022424426972,36.777143738797,7.9410725346878
1997,21.5998127359161,4.73972107133835,35.6021385707545,6.84662099773248,29.5914161484079,1.03403195799213,12.3292627551202,6.64728905400422,10.1838546333192,8.7830559295512,30.7731867171492,38.0481477883546,7.99116553734232
1998,21.7678754028594,4.77582805377994,36.032407186314,6.93374035992358,29.8906535989566,1.03603579964727,12.7485668983840,6.6879074979578,11.6801762701247,8.94121974243532,31.2171129850501,39.1116081912036,8.25740448860698
